movie_id,title,genres,genre_ids,release_year,release_date,runtime,rating,vote_count,popularity,overview,poster_path,backdrop_path,original_language,original_title,adult,video
TMDB256274,"As Above, So Below",Horror|Thriller,"27, 53",2014,2014-08-14,0,6.734,3787,4.2995,"When a team of explorers venture into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg,/w2IVckABEbAZOhuuLcQRHdyI6uk.jpg,en,"As Above, So Below",False,False
TMDB246741,What We Do in the Shadows,Comedy|Horror,"35, 27",2014,2014-06-19,0,7.549,3864,8.2867,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,/a2rD3i3DBMeYbA34rBv6z3B9S3a.jpg,/utjThRtcnsj0GrDwNudjGdfmHfq.jpg,en,What We Do in the Shadows,False,False
TMDB198277,Begin Again,Comedy|Music|Romance|Drama,"35, 10402, 10749, 18",2014,2014-06-27,0,7.235,3960,10.7336,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.",/qx4HXHXt528hS4rwePZbZo20xqZ.jpg,/xrSRmL6pXnRfu9vKwayILkNgLP.jpg,en,Begin Again,False,False
TMDB189,Sin City: A Dame to Kill For,Action|Crime|Thriller,"28, 80, 53",2014,2014-08-20,0,6.403,4097,6.3756,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,/50kALxDX4mmzIRljbNbPY0u4cie.jpg,/rxMnmklIpunsNsRkQ7hw61ZJa84.jpg,en,Sin City: A Dame to Kill For,False,False
TMDB116149,Paddington,Comedy|Adventure|Family,"35, 12, 10751",2014,2014-11-24,0,7.1,4161,10.0664,"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven.",/wpchRGhRhvhtU083PfX2yixXtiw.jpg,/kfofK4GzJsJZhCShqZY438c8Y4Y.jpg,en,Paddington,False,False
TMDB225886,Sex Tape,Comedy,35,2014,2014-07-17,0,5.408,4195,8.4847,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",/pFdS7SIdjcrYXtf141dabWVly9B.jpg,/nFCUBRDF4C6RWopNo0nAfvMA6mm.jpg,en,Sex Tape,False,False
TMDB249164,If I Stay,Drama,18,2014,2014-08-21,0,7.356,4283,4.1609,"Mia Hall, a talented young cellist, thought the most difficult decision she would ever have to make would be whether to pursue her musical dreams at prestigious Juilliard or follow her heart to be with the love of her life, Adam, a rock singer/guitarist. However, a car wreck changes everything in an instant, and now Mia's life hangs in the balance. Suspended between life and death, Mia faces a choice that will decide her future.",/7Twh8h3Wh7GC9npTAEUThgkxkWL.jpg,/gz3rCM34UicmOxRY1T2SgiQZJoS.jpg,en,If I Stay,False,False
TMDB184315,Hercules,Action|Adventure,"28, 12",2014,2014-07-23,0,5.795,4292,10.6128,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",/sKNIwY6UENCJ36FvYvnBW3Vdzt7.jpg,/nl18gyzai02Tu99VkURu7kCFrR8.jpg,en,Hercules,False,False
TMDB227306,Unbroken,Drama|War,"18, 10752",2014,2014-12-25,0,7.422,4330,8.3378,"A chronicle of the life of Louis Zamperini, an Olympic runner who was taken prisoner by Japanese forces during World War II.",/vAlHUjHwLWMV5mg4epGR9WSIfiy.jpg,/3sRj3VnrSUYhp6j1V43LXgKKdux.jpg,en,Unbroken,False,False
TMDB82702,How to Train Your Dragon 2,Fantasy|Action|Adventure|Animation|Family,"14, 28, 12, 16, 10751",2014,2014-06-05,0,7.68,10287,12.7778,"Five years after uniting the dragons and Vikings of Berk, Hiccup and Toothless soar beyond their homeland, charting the vast unknown. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider with a startling connection to Hiccup. And as the ruthless dragon conqueror Drago Bludvist rises to seize control of both dragons and people alike, Hiccup must step into his role as a true leader and, alongside his friends and Toothless, protect Berk from a devastating war.",/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,/8AAuJtCzaibYkbE0QVHc8EBsELB.jpg,en,How to Train Your Dragon 2,False,False
TMDB266856,The Theory of Everything,Drama|Romance,"18, 10749",2014,2014-11-07,0,7.833,11021,12.2899,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",/kJuL37NTE51zVP3eG5aGMyKAIlh.jpg,/dh2QT3TPtAQf057yeLpNMuaJlmp.jpg,en,The Theory of Everything,False,False
TMDB222935,The Fault in Our Stars,Romance|Drama,"10749, 18",2014,2014-06-02,0,7.6,11489,4.9092,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",/kcVuktIlrn9SAN1uBmPDnocTQmF.jpg,/oQaVV7p916HO5MDI820zzs1pin9.jpg,en,The Fault in Our Stars,False,False
TMDB224141,Into the Woods,Fantasy|Comedy,"14, 35",2014,2014-12-24,0,5.759,4383,4.6645,"In a woods filled with magic and fairy tale characters, a baker and his wife set out to end the curse put on them by their neighbor, a spiteful witch.",/6bZC6KGfCwTMmwXmrLJQhxuRjlT.jpg,/qF938YRj7RoYkjwOsXFDNYf907J.jpg,en,Into the Woods,False,False
TMDB270946,Penguins of Madagascar,Family|Animation|Adventure|Comedy,"10751, 16, 12, 35",2014,2014-11-22,0,6.53,4417,13.8972,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",/dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,/2QMgoiDlTmrO9FngZft8GgZ2SbX.jpg,en,Penguins of Madagascar,False,False
TMDB227156,The Giver,Drama|Science Fiction,"18, 878",2014,2014-08-13,0,6.558,4593,3.3174,"In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",/dul62Av4pgi5x8LP7ELHzNyka9Z.jpg,/gFKC66PEiM2Xuzgpg1OwVzWjzPn.jpg,en,The Giver,False,False
TMDB136797,Need for Speed,Action|Crime|Drama|Thriller,"28, 80, 18, 53",2014,2014-03-12,0,6.429,4637,7.4143,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",/45D153Bk0bNwonV1w5IBBvqssPV.jpg,/syVAWAnY6fTBDDFntHsM8vFjKex.jpg,en,Need for Speed,False,False
TMDB147441,Exodus: Gods and Kings,Adventure|Drama|Action,"12, 18, 28",2014,2014-12-03,0,5.881,4793,10.3691,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",/uaDj37JtvLan9tihxZ18e6qL33b.jpg,/hJ1jUw8irCiWwQk7BElxF92BrlK.jpg,en,Exodus: Gods and Kings,False,False
TMDB138103,The Expendables 3,Action|Adventure|Thriller,"28, 12, 53",2014,2014-08-07,0,6.203,5265,6.6034,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",/utS5euWHlEdKBNnEFwjpZ2oGuhF.jpg,/d3B8BQDmEEK2Qy6tjYRP3hkpv6J.jpg,en,The Expendables 3,False,False
TMDB85350,Boyhood,Drama,18,2014,2014-06-05,0,7.491,5447,7.1284,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,/qRwkMMZhQRKM4uDaXpd2XbZZmkE.jpg,en,Boyhood,False,False
TMDB225574,Non-Stop,Action|Thriller|Mystery,"28, 53, 9648",2014,2014-02-26,0,6.811,5668,5.9527,"Bill Marks is a Federal Air Marshall for whom every day is the same until this one. On this plane ride, he starts receiving text messages from someone claiming to be on the flight and threatening to kill passengers. In a race against the clock, he must identify and stop the killer to save everyone on board.",/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,/7UOWJEhNbePQeGSaVn9PvcRaujX.jpg,en,Non-Stop,False,False
TMDB157353,Transcendence,Thriller|Science Fiction|Drama|Mystery,"53, 878, 18, 9648",2014,2014-04-16,0,6.1,5732,8.0949,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",/qmOKJWl3wnXDcLhjtJHnCCCvAiO.jpg,/ypuD6ZsupyVV1ElNSIPz2BooIlX.jpg,en,Transcendence,False,False
TMDB97020,RoboCop,Science Fiction|Action|Crime,"878, 28, 80",2014,2014-01-30,0,5.887,5770,8.8357,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,/hTDAWiohFTwJaKNcCNlsKs64bip.jpg,en,RoboCop,False,False
TMDB260346,Taken 3,Thriller|Action,"53, 28",2014,2014-12-16,0,6.259,6072,10.874,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,/vFm4pF0BgaWPj0i2zEiZO6TqEQ0.jpg,en,Taken 3,False,False
TMDB228967,The Interview,Action|Comedy,"28, 35",2014,2014-12-25,0,6.19,6145,13.3431,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,/rS8CR6cgTjNiBNQOUkITdeWVZ1k.jpg,en,The Interview,False,False
TMDB181533,Night at the Museum: Secret of the Tomb,Adventure|Comedy|Fantasy|Family,"12, 35, 14, 10751",2014,2014-12-17,0,6.221,6169,8.5959,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,/1ClgfKeczI0d0KKuBs5qSIqUReT.jpg,en,Night at the Museum: Secret of the Tomb,False,False
TMDB177572,Big Hero 6,Adventure|Family|Animation|Action|Comedy,"12, 10751, 16, 28, 35",2014,2014-10-24,0,7.724,16402,14.9559,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,en,Big Hero 6,False,False
TMDB131631,The Hunger Games: Mockingjay - Part 1,Science Fiction|Adventure|Thriller,"878, 12, 53",2014,2014-11-19,0,6.817,16574,12.2985,"After surviving the Quarter Quell, Katniss finds herself in the hidden stronghold of District 13, where the rebellion against the Capitol is gaining momentum. Struggling with the weight of becoming the symbol of resistance, she must navigate fragile alliances while trying to protect those she loves. As propaganda battles rage and Panem moves closer to full-scale war, Katniss is forced to confront the true cost of revolution.",/4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg,/lV1P1Q5gLDXVG1ZYCxZHStkcQC3.jpg,en,The Hunger Games: Mockingjay - Part 1,False,False
TMDB240832,Lucy,Action|Science Fiction,"28, 878",2014,2014-07-25,0,6.471,16883,12.1791,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,/ozVwXlfxqNsariipatGwa5px3Pm.jpg,en,Lucy,False,False
TMDB200727,"Love, Rosie",Romance|Drama|Comedy,"10749, 18, 35",2014,2014-10-16,0,7.811,6453,10.9735,"Since the moment they met at age 5, Rosie and Alex have been best friends, facing the highs and lows of growing up side by side. A fleeting shared moment, one missed opportunity, and the decisions that follow send their lives in completely different directions. As each navigates the complexities of life, love, and everything in between, they always find their way back to each other - but is it just friendship, or something more?",/8Mf9GgyNv5jjLAAPGsom9skH2Du.jpg,/rpsHpJj7FgnNBXhaO2KFthPwqH6.jpg,en,"Love, Rosie",False,False
TMDB250546,Annabelle,Horror,27,2014,2014-10-01,0,5.787,6491,6.4392,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,/pWZ0srAfPx4XyJMlFkKBlmYfx3C.jpg,en,Annabelle,False,False
TMDB86834,Noah,Drama|Adventure,"18, 12",2014,2014-03-07,0,5.674,6533,9.9758,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,/vVLkHabnF5lVpCpqyhZBI5iCYMA.jpg,/5z75Q6nqgwgYfpMB9fVHQcw9gMz.jpg,en,Noah,False,False
TMDB238636,The Purge: Anarchy,Horror|Thriller,"27, 53",2014,2014-07-17,0,6.628,6645,8.7911,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",/qwqHHZLZSUvMkAMQ47ymtfjEifY.jpg,/blfZnm6StMPnTY35kaooPBCsSVp.jpg,en,The Purge: Anarchy,False,False
TMDB53182,300: Rise of an Empire,Action|Drama|War,"28, 18, 10752",2014,2014-03-05,0,6.114,6870,7.0018,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,/chjkfyo57JexWo1YeIZRMk8wA4m.jpg,en,300: Rise of an Empire,False,False
TMDB206487,Predestination,Science Fiction|Thriller,"878, 53",2014,2014-08-28,0,7.417,6964,5.8424,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,/cvq9cRMDJIGzNpHaPVGFftqPcLj.jpg,en,Predestination,False,False
